word,freq,nivel,longitud
cristeros,0.158,difícil,9
mejoraste,0.0794,difícil,9
loquios,0.0135,difícil,7
traumatizar,0.0724,difícil,11
otosclerosis,0.0115,difícil,12
evolutivas,0.417,difícil,10
implicase,0.0417,difícil,9
mocitas,0.0178,difícil,7
purina,0.19999999999999998,difícil,6
ribetes,0.34700000000000003,difícil,7
tapase,0.0117,difícil,6
hidrica,0.02,difícil,7
casinos,2.75,difícil,7
deflacionaria,0.030199999999999998,difícil,13
ratifican,0.49,difícil,9
vivieron,6.03,difícil,8
hinchamos,0.0115,difícil,9
fenecida,0.0355,difícil,8
aeta,0.0224,difícil,4
aclimata,0.0141,difícil,8
forastero,1.29,difícil,9
malparido,0.339,difícil,9
objeciones,2.95,difícil,10
aflijan,0.02,difícil,7
asumamos,0.589,difícil,8
diletantes,0.08320000000000001,difícil,10
anteponiendo,0.263,difícil,12
dinamizador,0.148,difícil,11
evacuar,3.2399999999999998,difícil,7
entrevistan,0.7080000000000001,difícil,11
rueda,23.4,difícil,5
prestigiosa,2.69,difícil,11
jornada,37.2,difícil,7
yerguen,0.07759999999999999,difícil,7
anhelas,0.234,difícil,7
fantaseas,0.0245,difícil,9
adoptase,0.102,difícil,8
pujanza,0.427,difícil,7
mediaticos,0.0339,difícil,10
manguitos,0.234,difícil,9
interrogativos,0.0724,difícil,14
asentar,0.794,difícil,7
admite,11.7,difícil,6
unifamiliar,0.234,difícil,11
diariero,0.0331,difícil,8
parchar,0.102,difícil,7
expandir,4.27,difícil,8
gluma,0.055,difícil,5
levite,0.0479,difícil,6
concordias,0.0155,difícil,10
echabamos,0.0115,difícil,9
involuntario,1.48,difícil,12
carpio,1.12,difícil,6
franquean,0.0166,difícil,9
incoherente,1.29,difícil,11
repugnaba,0.0407,difícil,9
galle,0.234,difícil,5
sapiencial,0.0891,difícil,10
bailador,0.155,difícil,8
interpolando,0.0178,difícil,12
botarates,0.0204,difícil,9
alabas,0.049,difícil,6
adulaciones,0.0977,difícil,11
traicionase,0.0145,difícil,11
sonrojara,0.0162,difícil,9
cumplida,2.8200000000000003,difícil,8
salmas,0.012,difícil,6
aturden,0.0631,difícil,7
arandano,0.017,difícil,8
calamocha,0.11499999999999999,difícil,9
aulladores,0.126,difícil,10
envasada,0.21400000000000002,difícil,8
recaudara,0.0234,difícil,9
crucifica,0.055,difícil,9
confundis,0.0537,difícil,9
documentaciones,0.105,difícil,15
copion,0.012,difícil,6
inciten,0.229,difícil,7
dentifrico,0.0182,difícil,10
cuestores,0.0331,difícil,9
detentaban,0.0427,difícil,10
cocotal,0.0107,difícil,7
reestructurados,0.0407,difícil,15
monteses,0.117,difícil,8
asilvestrados,0.117,difícil,13
modula,0.20900000000000002,difícil,6
tambalearon,0.0148,difícil,11
incentivo,4.17,difícil,9
sacudi,0.012299999999999998,difícil,6
termopilas,0.0191,difícil,10
jordanas,0.0794,difícil,8
atrajeran,0.024,difícil,9
constipado,0.145,difícil,10
maternizada,0.0479,difícil,11
justicialismo,0.537,difícil,13
tetilla,0.129,difícil,7
deshilachado,0.0589,difícil,12
comenta,15.8,difícil,7
maqueta,1.8199999999999998,difícil,7
esgrime,0.372,difícil,7
insistencia,4.07,difícil,11
inflacionario,0.741,difícil,13
desatando,0.479,difícil,9
empece,2.09,difícil,6
obtenia,0.0174,difícil,7
pecuniarias,0.10700000000000001,difícil,11
catequizados,0.025699999999999997,difícil,12
dupliquen,0.0794,difícil,9
divinidad,2.5100000000000002,difícil,9
veladoras,0.151,difícil,9
soplaron,0.112,difícil,8
lobina,0.0363,difícil,6
aquejados,0.09999999999999999,difícil,9
aguantadora,0.012299999999999998,difícil,11
suspended,0.061700000000000005,difícil,9
yanomami,0.112,difícil,8
iletradas,0.015799999999999998,difícil,9
escayolista,0.0112,difícil,11
puntuaba,0.0174,difícil,8
suche,0.061700000000000005,difícil,5
perone,0.0269,difícil,6
mosquee,0.0148,difícil,7
moteado,0.219,difícil,7
comendero,0.012299999999999998,difícil,9
enceguecido,0.0398,difícil,11
medos,0.17800000000000002,difícil,5
ahogo,1.32,difícil,5
volvian,0.195,difícil,7
britanica,0.16999999999999998,difícil,9
meneos,0.060300000000000006,difícil,6
juiciosas,0.0457,difícil,9
televisivo,3.63,difícil,10
este,2340.0,medio,4
preceder,0.158,difícil,8
pascuales,0.09999999999999999,difícil,9
calificado,7.41,difícil,10
agotaba,0.17800000000000002,difícil,7
corrida,4.37,difícil,7
impuntualidad,0.148,difícil,13
patache,0.0468,difícil,7
aireando,0.049,difícil,8
rentara,0.0138,difícil,7
planeando,6.17,difícil,9
traza,3.31,difícil,5
guardines,0.0115,difícil,9
plasmaba,0.07759999999999999,difícil,8
conejitos,0.417,difícil,9
elle,1.8599999999999999,difícil,4
ibera,0.11499999999999999,difícil,5
desamparada,0.468,difícil,11
biotipos,0.0245,difícil,8
lanzuela,0.0141,difícil,8
forums,0.145,difícil,6
danubianos,0.02,difícil,10
perentoria,0.135,difícil,10
disgregando,0.0224,difícil,11
motive,0.794,difícil,6
proclamadas,0.09119999999999999,difícil,11
chorar,0.017,difícil,6
miquis,0.0275,difícil,6
guerreras,1.32,difícil,9
rechace,1.23,difícil,7
desabrochado,0.07759999999999999,difícil,12
inmigran,0.0417,difícil,8
sincopadas,0.02,difícil,10
divertiste,0.07759999999999999,difícil,10
murio,3.39,difícil,5
contabilizo,0.012,difícil,11
tacha,1.0499999999999998,difícil,5
relicarios,0.12,difícil,10
lecitina,0.102,difícil,8
desasosegante,0.015099999999999999,difícil,13
arrolladas,0.0468,difícil,10
semicorcheas,0.0339,difícil,12
piruetas,0.575,difícil,8
inadvertido,0.794,difícil,11
personas,692.0,medio,8
denominaban,0.316,difícil,11
mojaremos,0.0191,difícil,9
postural,0.204,difícil,8
ocasionaron,0.741,difícil,11
cenitales,0.0389,difícil,9
impagables,0.21400000000000002,difícil,10
ayuden,9.120000000000001,difícil,6
decantaban,0.0174,difícil,10
iniciadoras,0.0251,difícil,11
empeoraron,0.437,difícil,10
vibramos,0.0288,difícil,8
abocada,0.245,difícil,7
termia,0.0126,difícil,6
fantasmales,0.251,difícil,11
cronologico,0.038000000000000006,difícil,11
medi,0.5619999999999999,difícil,4
sabedoras,0.0174,difícil,9
contradichas,0.0135,difícil,12
galatas,0.037200000000000004,difícil,7
conquistadores,3.31,difícil,14
regenera,0.389,difícil,8
concordaba,0.10700000000000001,difícil,10
maleficencia,0.0174,difícil,12
sedas,0.501,difícil,5
multa,18.2,difícil,5
osteoporosis,0.537,difícil,12
aliviane,0.0251,difícil,8
aviso,32.4,difícil,5
contrastara,0.011,difícil,11
craneana,0.11,difícil,8
melas,0.0794,difícil,5
nalgada,0.166,difícil,7
adicionar,0.339,difícil,9
rebabas,0.0389,difícil,7
abusivas,1.1,difícil,8
ratificaciones,0.0891,difícil,14
afianzando,0.302,difícil,10
tradujo,3.89,difícil,7
justa,18.6,difícil,5
cristales,7.760000000000001,difícil,9
penan,0.135,difícil,5
pechas,0.0234,difícil,6
lonchas,0.155,difícil,7
consistiendo,0.288,difícil,12
adecuamos,0.0102,difícil,9
cojudez,0.012,difícil,7
farisaica,0.015099999999999999,difícil,9
pervirtiendo,0.0661,difícil,12
patinadores,0.309,difícil,11
jaguar,2.69,difícil,6
plasme,0.0562,difícil,6
rebusca,0.182,difícil,7
masco,0.0389,difícil,5
transforme,1.29,difícil,10
mezquites,0.0468,difícil,9
toles,0.0219,difícil,5
jibias,0.017,difícil,6
plastificado,0.07759999999999999,difícil,12
pedorretas,0.0234,difícil,10
puntillazo,0.0129,difícil,10
resultado,132.0,difícil,9
ascensores,2.04,difícil,10
antidemocratica,0.0117,difícil,15
acudieran,0.28200000000000003,difícil,9
publicabas,0.012299999999999998,difícil,10
cineteca,0.427,difícil,8
conducciones,0.28200000000000003,difícil,12
unge,0.0794,difícil,4
misionera,1.55,difícil,9
salmoneras,0.0525,difícil,10
demonios,12.0,difícil,8
esforzadas,0.038000000000000006,difícil,10
regulaba,0.324,difícil,8
apechugar,0.10700000000000001,difícil,9
jeringa,0.955,difícil,7
afirma,33.1,difícil,6
rayo,14.1,difícil,4
insondable,0.26899999999999996,difícil,10
desnudez,1.74,difícil,8
rapapolvo,0.0525,difícil,9
lanuza,0.245,difícil,6
ganaderas,1.0,difícil,9
eleve,0.759,difícil,5
disiento,0.14100000000000001,difícil,8
remolar,0.0141,difícil,7
tipografico,0.0174,difícil,11
delgaducho,0.0275,difícil,10
colombianas,3.31,difícil,11
apelas,0.0229,difícil,6
inflamar,0.123,difícil,8
viudo,1.7799999999999998,difícil,5
almenados,0.0324,difícil,9
desgajamiento,0.025699999999999997,difícil,13
berretas,0.0794,difícil,8
recrudeciendo,0.0178,difícil,13
carburante,0.372,difícil,10
regidas,0.224,difícil,7
anticoncepcion,0.0178,difícil,14
monga,0.0759,difícil,5
comedias,3.55,difícil,8
encaramada,0.0741,difícil,10
vinajeras,0.0214,difícil,9
adorables,1.4100000000000001,difícil,9
igualmente,42.7,difícil,10
acusas,0.417,difícil,6
urgen,0.45699999999999996,difícil,5
delegaron,0.0427,difícil,9
segunda,182.0,difícil,7
resolucion,1.5799999999999998,difícil,10
practicamente,2.1900000000000004,difícil,13
irrita,1.74,difícil,6
camorrista,0.0457,difícil,10
intercambiando,0.933,difícil,14
cantares,0.7080000000000001,difícil,8
samaritanas,0.0219,difícil,11
amplificaciones,0.0204,difícil,15
blanqueadores,0.0631,difícil,13
beduinos,0.468,difícil,8
suministras,0.0117,difícil,11
arel,0.0112,difícil,4
mejicana,0.389,difícil,8
degusto,0.0174,difícil,7
tendre,1.74,difícil,6
sabugal,0.0295,difícil,7
arrugando,0.11499999999999999,difícil,9
generativa,0.186,difícil,10
peseteros,0.0389,difícil,9
purgador,0.0275,difícil,8
acortaba,0.0468,difícil,8
faranduleo,0.0229,difícil,10
acrecienta,0.33099999999999996,difícil,10
vestimenta,5.25,difícil,10
atestiguados,0.037200000000000004,difícil,12
indomable,1.0,difícil,9
nodulos,0.0132,difícil,7
triedro,0.0148,difícil,7
combinemos,0.0224,difícil,10
usagre,0.0355,difícil,6
poliglota,0.0324,difícil,9
incentivar,3.89,difícil,10
entallador,0.038000000000000006,difícil,10
malditas,2.4499999999999997,difícil,8
sideral,0.417,difícil,7
soleis,0.0174,difícil,6
desligan,0.0347,difícil,8
conocia,1.74,difícil,7
reunen,1.2,difícil,6
hao,0.7759999999999999,difícil,3
mercenarios,5.010000000000001,difícil,11
avanzado,11.0,difícil,8
esenios,0.0977,difícil,7
desperfectos,0.741,difícil,12
financiamientos,0.479,difícil,15
glamurosos,0.0295,difícil,10
aruna,0.0955,difícil,5
proximidad,6.03,difícil,10
mofe,0.0269,difícil,4
acusara,0.251,difícil,7
confucianismo,0.28200000000000003,difícil,13
lanzados,2.24,difícil,8
malvadamente,0.0269,difícil,12
socorro,10.200000000000001,difícil,7
aparcaremos,0.0178,difícil,11
equitacion,0.0525,difícil,10
ocupare,0.08710000000000001,difícil,7
retoques,0.871,difícil,8
singularidades,0.45699999999999996,difícil,14
enrede,0.0933,difícil,6
pelones,0.13799999999999998,difícil,7
barrio,70.8,difícil,6
pondra,0.45699999999999996,difícil,6
favor,302.0,difícil,5
lapidados,0.0214,difícil,9
inmiscuida,0.0141,difícil,10
depreciado,0.0933,difícil,10
tortosino,0.0174,difícil,9
adelgace,0.061700000000000005,difícil,8
prueben,1.51,difícil,7
molletes,0.09999999999999999,difícil,8
chame,0.0891,difícil,5
terminara,3.4699999999999998,difícil,9
simplona,0.13799999999999998,difícil,8
comentando,5.75,difícil,10
parchear,0.0794,difícil,8
admiradas,0.275,difícil,9
bernia,0.0331,difícil,6
empezase,0.302,difícil,8
discerniendo,0.017,difícil,12
picunches,0.0224,difícil,9
fingir,6.61,difícil,6
gremios,4.68,difícil,7
desenfrenados,0.126,difícil,13
rebozadas,0.049,difícil,9
educadora,1.0499999999999998,difícil,9
interesadas,6.03,difícil,11
impelido,0.0631,difícil,8
campanadas,0.692,difícil,10
enojando,0.229,difícil,8
librera,0.0676,difícil,7
azotaban,0.155,difícil,8
acumulables,0.13199999999999998,difícil,11
engalanadas,0.0759,difícil,11
atetosis,0.010499999999999999,difícil,8
permanecen,7.94,difícil,10
porquera,0.0245,difícil,8
esperados,2.04,difícil,9
nomas,13.200000000000001,difícil,5
volveras,0.20900000000000002,difícil,8
promoviendo,4.79,difícil,11
transpirado,0.123,difícil,11
traslape,0.0794,difícil,8
biomedicina,0.234,difícil,11
megahertz,0.061700000000000005,difícil,9
prevenidas,0.0427,difícil,10
estabilizante,0.0407,difícil,13
cableados,0.135,difícil,9
anonima,0.537,difícil,7
cualesquiera,2.69,difícil,12
ascendio,0.0309,difícil,8
inhibe,1.02,difícil,6
llevad,0.224,difícil,6
porticados,0.012,difícil,10
calabacitas,0.08320000000000001,difícil,11
esterilla,0.191,difícil,9
sente,0.437,difícil,5
honestidad,9.33,difícil,10
indeformable,0.0251,difícil,12
drogadictos,2.1399999999999997,difícil,11
axil,0.0324,difícil,4
polemistas,0.0741,difícil,10
quinquies,0.0162,difícil,9
tieso,0.661,difícil,5
indisolubles,0.0324,difícil,12
entregue,3.89,difícil,8
digestion,0.0589,difícil,9
parpadeas,0.0537,difícil,9
portico,0.0661,difícil,7
cancaneo,0.0126,difícil,8
coleccionadas,0.0427,difícil,13
acaparadores,0.182,difícil,12
galanteria,0.010499999999999999,difícil,10
cantal,0.0589,difícil,6
tamaulipeca,0.06459999999999999,difícil,11
copiosa,0.288,difícil,7
resumiendo,2.5100000000000002,difícil,10
enfrie,0.0955,difícil,6
restituidas,0.051300000000000005,difícil,11
polietileno,0.589,difícil,11
afroamericanos,1.29,difícil,14
cabillos,0.0102,difícil,8
hola,191.0,difícil,4
esfumado,0.479,difícil,8
exentos,2.09,difícil,7
aserrin,0.051300000000000005,difícil,7
pajaritas,0.102,difícil,9
homologan,0.0288,difícil,9
incinera,0.105,difícil,8
internaba,0.0468,difícil,9
rivalizar,0.39799999999999996,difícil,9
traqueotomia,0.0126,difícil,12
favorecio,0.024,difícil,9
hondo,4.79,difícil,5
narran,1.0699999999999998,difícil,6
terrorifico,0.0741,difícil,11
putas,24.5,difícil,5
usado,40.7,difícil,5
apodan,0.234,difícil,6
efemerides,0.09119999999999999,difícil,10
vinagres,0.14100000000000001,difícil,8
recuesto,0.08320000000000001,difícil,8
automovilistas,0.955,difícil,14
impregna,0.646,difícil,8
gomita,0.204,difícil,6
chilles,0.049,difícil,7
gravera,0.0229,difícil,7
mayoristas,1.12,difícil,10
ancestral,3.55,difícil,9
desfigurada,0.34700000000000003,difícil,11
detonaran,0.0102,difícil,9
vosotros,37.2,difícil,8
harpia,0.0138,difícil,6
asombradas,0.0891,difícil,10
higadillos,0.0263,difícil,10
llenaria,0.0407,difícil,8
exenciones,1.26,difícil,10
citrino,0.0407,difícil,7
telemetro,0.11499999999999999,difícil,9
subrepticio,0.0537,difícil,11
apisonamiento,0.010499999999999999,difícil,13
ralentizaciones,0.0148,difícil,15
rateo,0.015099999999999999,difícil,5
servian,0.155,difícil,7
placero,0.0162,difícil,7
elevado,15.5,difícil,7
deltoides,0.182,difícil,9
pilotean,0.025699999999999997,difícil,8
cachete,0.589,difícil,7
indonesia,9.33,difícil,9
recolectan,0.447,difícil,10
finitud,0.123,difícil,7
les,759.0,medio,3
carpianos,0.0141,difícil,9
comendadores,0.229,difícil,12
manejadas,0.724,difícil,9
correspondidos,0.145,difícil,14
policromos,0.030199999999999998,difícil,10
bullanguero,0.0204,difícil,11
saraza,0.037200000000000004,difícil,6
espiras,0.105,difícil,7
mechas,1.12,difícil,6
cartas,44.7,difícil,6
areopagita,0.0468,difícil,10
rebajemos,0.0126,difícil,9
comparezca,0.245,difícil,10
rodera,0.0204,difícil,6
impartiremos,0.011,difícil,12
abrigar,0.33099999999999996,difícil,7
saltones,0.275,difícil,8
azotaran,0.0363,difícil,8
cruzadas,3.09,difícil,8
matusalen,0.0229,difícil,9
defende,0.051300000000000005,difícil,7
inventaba,0.324,difícil,9
abstenido,0.501,difícil,9
encontrareis,0.16999999999999998,difícil,12
altea,0.437,difícil,5
anexos,2.4,difícil,6
vivenciales,0.11499999999999999,difícil,11
pezon,0.117,difícil,5
peleemos,0.324,difícil,8
doctores,13.8,difícil,8
anecdota,0.219,difícil,8
tatus,0.0204,difícil,5
epitelios,0.060300000000000006,difícil,9
harapientos,0.0724,difícil,11
pilones,0.16999999999999998,difícil,7
birmanos,0.24,difícil,8
petrarquista,0.0339,difícil,12
disciplinaria,1.0699999999999998,difícil,13
irrigadas,0.0501,difícil,9
comoquiera,0.229,difícil,10
rubricaron,0.0479,difícil,10
corruptoras,0.0148,difícil,11
mercenario,1.95,difícil,10
recapacita,0.151,difícil,10
billar,1.7799999999999998,difícil,6
baldo,0.229,difícil,5
bonificaciones,1.0699999999999998,difícil,14
introdujeran,0.0933,difícil,12
contrapicado,0.025699999999999997,difícil,12
sobrecargas,0.155,difícil,11
localizaban,0.0759,difícil,11
hatos,0.14100000000000001,difícil,5
bree,0.437,difícil,4
encandilados,0.0295,difícil,12
rubrican,0.0178,difícil,8
bromear,1.6199999999999999,difícil,7
artejo,0.0162,difícil,6
arcosolio,0.012299999999999998,difícil,9
desnudan,0.324,difícil,8
entrenaremos,0.0195,difícil,12
resquebrajada,0.0708,difícil,13
cubrio,0.0708,difícil,6
margine,0.0661,difícil,7
cuenco,1.29,difícil,6
inscribibles,0.044700000000000004,difícil,12
armaba,0.417,difícil,6
perseveras,0.0224,difícil,10
lunas,2.75,difícil,5
obraban,0.0331,difícil,7
conjugal,0.015099999999999999,difícil,8
electivos,0.39799999999999996,difícil,9
develan,0.148,difícil,7
esperaste,0.229,difícil,9
testimoniaban,0.0107,difícil,13
transparencia,20.400000000000002,difícil,13
revolcados,0.0117,difícil,10
reincida,0.0224,difícil,8
agitada,1.7,difícil,7
gamella,0.0148,difícil,7
endiosa,0.0282,difícil,7
cajetes,0.0129,difícil,7
gustaras,0.06459999999999999,difícil,8
emprendedora,1.15,difícil,12
regional,49.0,difícil,8
resistiendo,1.35,difícil,11
camarina,0.0135,difícil,8
enfermaban,0.055,difícil,10
hervidas,0.263,difícil,8
presentaba,7.41,difícil,10
inclinado,2.4499999999999997,difícil,9
computarizado,0.324,difícil,13
oftalmoscopio,0.0355,difícil,13
filos,0.589,difícil,5
changarros,0.017,difícil,10
dables,0.0138,difícil,6
agregaban,0.251,difícil,9
sacuda,0.16999999999999998,difícil,6
pedofilia,1.7,difícil,9
pertiguero,0.0398,difícil,10
fechos,0.0363,difícil,6
casual,7.41,difícil,6
alcoyanos,0.0102,difícil,9
candidiasis,0.151,difícil,11
debiste,1.15,difícil,7
regidor,2.8200000000000003,difícil,7
puntanos,0.09119999999999999,difícil,8
canso,2.1900000000000004,difícil,5
vocalizando,0.0282,difícil,11
panfletos,1.8599999999999999,difícil,9
fulminados,0.0339,difícil,10
expresiones,15.1,difícil,11
fricativas,0.0501,difícil,10
etiopes,0.012,difícil,7
pobrete,0.017,difícil,7
pensable,0.0347,difícil,8
latifundio,0.251,difícil,10
improviso,0.692,difícil,9
socavon,0.0166,difícil,7
cholgas,0.0145,difícil,7
masifique,0.0191,difícil,9
ascienda,0.309,difícil,8
tarareando,0.288,difícil,10
devastadas,0.389,difícil,10
legalizadas,0.204,difícil,11
chantre,0.11499999999999999,difícil,7
tributara,0.0148,difícil,9
matada,0.10700000000000001,difícil,6
bienaventurada,0.251,difícil,14
reposos,0.0457,difícil,7
improperio,0.08710000000000001,difícil,10
aprobaremos,0.0309,difícil,11
empapar,0.21400000000000002,difícil,7
empiema,0.0331,difícil,7
parare,0.0661,difícil,6
confabulaciones,0.0794,difícil,15
participaba,2.04,difícil,11
mofa,0.955,difícil,4
desca,0.0562,difícil,5
avaluadas,0.025699999999999997,difícil,9
repitiesen,0.0162,difícil,10
comercial,70.8,difícil,9
palista,0.031599999999999996,difícil,7
infiltro,0.0309,difícil,8
pedagogicas,0.0219,difícil,11
oyera,0.479,difícil,5
reseda,0.0977,difícil,6
contratadas,0.724,difícil,11
tigresa,0.537,difícil,7
remacha,0.11499999999999999,difícil,7
ramon,3.55,difícil,5
correspondan,1.6199999999999999,difícil,12
integrasen,0.0174,difícil,10
